getOrdering(Object): 16
getOtherAssociationEnds(Object): 10
getOtherLinkEnds(Object): 5
getOutgoings(Object): 5
getOwnedElements(Object): 4
getOwner(Object): 4
getPackage(Object): 4
getParameter(Object): 5
getParameter(Object, int): 5
getParameters(Object): 7
getParametersList(Object): 9
getGeneral(Object): 4
getPartitions(Object): 5
getPowertype(Object): 5
getPowertypeRanges(Object): 5
getPredecessors(Object): 5
getQualifiers(Object): 4
getRaisedSignals(Object): 5
getReceivedMessages(Object): 5
getReceivedStimuli(Object): 5
getReceiver(Object): 5
getReceptions(Object): 0
getRecurrence(Object): 5
getReferenceState(Object): 5
getReferenceValue(Object): 5
getRepresentedClassifier(Object): 5
getRepresentedOperation(Object): 5
getResident(Object): 5
getResidentElements(Object): 5
getResidents(Object): 5
getScript(Object): 5
getSender(Object): 5
getSentMessages(Object): 5
getSentStimuli(Object): 5
getSignal(Object): 5
getSource(Object): 4
getSourceFlows(Object): 5
getSources(Object): 5
getSpecializations(Object): 14
getSpecification(Object): 5
getSpecifications(Object): 15
getState(Object): 5
getStateMachine(Object): 13
getStates(Object): 5
getStereotypes(Object): 0
getStimuli(Object): 5
getStructuralFeatures(Object): 9
getSubmachine(Object): 5
getSubmachineStates(Object): 5
getSubvertices(Object): 5
getSuccessors(Object): 5
getSupplierDependencies(Object): 0
getSuppliers(Object): 4
getTag(Object): 5
getTagDefinition(Object): 5
getTagDefinitions(Object): 5
getTagOfTag(Object): 5
getTaggedValue(Object, String): 0
getTaggedValueValue(Object, String): 5
getTaggedValues(Object): 5
getTaggedValuesCollection(Object): 5
getTarget(Object): 4
getTargetFlows(Object): 5
getTargetScope(Object): 0
getTemplate(Object): 5
getTemplateParameters(Object): 5
getTipString(Object): 4
getTop(Object): 5
getTransition(Object): 5
getTransitions(Object): 5
getTrigger(Object): 8
getType(Object): 4
getTypedValues(Object): 5
getUMLClassName(Object): 7
getUUID(Object): 0
getUpper(Object): 4
getUseCase(Object): 4
getValue(Object): 5
getValueOfTag(Object): 5
getVisibility(Object): 4
getWhen(Object): 4
hasReturnParameterDirectionKind(Object): 14
isAAbstraction(Object): 0
isAAction(Object): 0
isAActionSequence(Object): 0
isAActionState(Object): 0
isAActivityGraph(Object): 0
isAActor(Object): 0
isAAggregationKind(Object): 0
isAArgument(Object): 0
isAArtifact(Object): 0
isAAssociation(Object): 0
isAAssociationClass(Object): 0
isAAssociationEnd(Object): 6
isAAssociationEndRole(Object): 0
isAAssociationRole(Object): 0
isAAttribute(Object): 6
isAAttributeLink(Object): 5
isABehavioralFeature(Object): 0
isABinding(Object): 5
isACallAction(Object): 0
isACallEvent(Object): 0
isACallState(Object): 0
isAChangeEvent(Object): 0
isAClass(Object): 3
isAClassifier(Object): 0
isAClassifierInState(Object): 0
isAClassifierRole(Object): 0
isACollaboration(Object): 0
isACollaborationInstanceSet(Object): 5
isAComment(Object): 0
isAComponent(Object): 0
isAComponentInstance(Object): 0
isACompositeState(Object): 0
isAConcurrentRegion(Object): 0
isAConstraint(Object): 0
isACreateAction(Object): 0
isADataType(Object): 0
isADataValue(Object): 0
isADependency(Object): 0
isADestroyAction(Object): 0
isAElement(Object): 0
isAElementImport(Object): 0
isAElementResidence(Object): 0
isAEnumeration(Object): 0
isAEnumerationLiteral(Object): 0
isAEvent(Object): 0
isAException(Object): 0
isAExpression(Object): 0
isAExtend(Object): 0
isAExtensionPoint(Object): 0
isAFeature(Object): 0
isAFinalState(Object): 0
isAFlow(Object): 0
isAGeneralizableElement(Object): 0
isAGeneralization(Object): 0
isAGuard(Object): 0
isAInclude(Object): 0
isAInstance(Object): 0
isAInteraction(Object): 0
isAInteractionInstanceSet(Object): 5
isAInterface(Object): 0
isALink(Object): 4
isALinkEnd(Object): 0
isALinkObject(Object): 5
isAMessage(Object): 0
isAMethod(Object): 0
isAModel(Object): 0
isAModelElement(Object): 0
isAMultiplicity(Object): 0
isAMultiplicityRange(Object): 0
isANamedElement(Object): 0
isANamespace(Object): 0
isANaryAssociation(Object): 10
isANode(Object): 0
isANodeInstance(Object): 0
isAObject(Object): 0
isAObjectFlowState(Object): 0
isAOperation(Object): 0
isAPackage(Object): 3
isAParameter(Object): 0
isAPartition(Object): 0
isAPackageImport(Object): 0
isAPrimitiveType(Object): 0
isAPseudostate(Object): 0
isAPseudostateKind(Object): 0
isAReception(Object): 0
isARelationship(Object): 0
isAReturnAction(Object): 0
isASendAction(Object): 0
isASignal(Object): 0
isASignalEvent(Object): 5
isASimpleState(Object): 0
isAState(Object): 0
isAStateMachine(Object): 0
isAStateVertex(Object): 0
isAStereotype(Object): 0
isAStimulus(Object): 0
isAStructuralFeature(Object): 0
isAStubState(Object): 0
isASubactivityState(Object): 0
isASubmachineState(Object): 5
isASubsystem(Object): 0
isASubsystemInstance(Object): 5
isASynchState(Object): 0
isATagDefinition(Object): 0
isATaggedValue(Object): 0
isATemplateArgument(Object): 5
isATemplateParameter(Object): 0
isATerminateAction(Object): 0
isATimeEvent(Object): 0
isATransition(Object): 0
isAUMLElement(Object): 0
isAUninterpretedAction(Object): 0
isAUsage(Object): 0
isAUseCase(Object): 0
isAVisibilityKind(Object): 0
isAbstract(Object): 8
isActive(Object): 7
isAggregate(Object): 14
isAsynchronous(Object): 5
isComposite(Object): 14
isConcurrent(Object): 5
isConstructor(Object): 5
isFrozen(Object): 2
isInitialized(Object): 5
isInternal(Object): 6
isLeaf(Object): 4
isNavigable(Object): 5
isPackage(Object): 12
isPrimaryObject(Object): 0
isPrivate(Object): 12
isProtected(Object): 12
isPublic(Object): 12
isQuery(Object): 4
isRealize(Object): 5
isReturn(Object): 2
isRoot(Object): 0
isSingleton(Object): 0
isSpecification(Object): 5
isStereotype(Object, String): 5
isSynch(Object): 5
isTop(Object): 5
isType(Object): 0
isUtility(Object): 0
getElementByName(Namespace, String): 18
lookupIn(Object, String): 8
toString(Object): 23
isReadOnly(Object): 4
isStatic(Object): 4
getRootElements(): 16
getMetatypeNames(): 5
isA(String, Object): 5
org.argouml.model.CoreHelper: 62
CoreHelper: 47
isSubType(Object, Object): 0
getAllSupertypes(Object): 0
getSupertypes(Object): 0
getAssociateEndsInh(Object): 0
removeFeature(Object, Object): 0
removeLiteral(Object, Object): 0
setOperations(Object, List): 0
setAttributes(Object, List): 0
getAttributesInh(Object): 0
getOperationsInh(Object): 0
getParents(Object): 0
getReturnParameters(Object): 0
getSpecification(Object): 3
getSubtypes(Object): 0
getAllBehavioralFeatures(Object): 0
getBehavioralFeatures(Object): 0
getAllInterfaces(Object): 0
getAllClasses(Object): 0
getRealizedInterfaces(Object): 0
getExtendedClassifiers(Object): 0
getGeneralization(Object, Object): 0
getBody(Object): 0
getFlows(Object, Object): 0
getExtendingElements(Object): 0
getExtendingClassifiers(Object): 0
getAllComponents(Object): 0
getAllDataTypes(Object): 0
getAllNodes(Object): 0
getAssociatedClassifiers(Object): 0
getAssociations(Object, Object): 0
getAllClassifiers(Object): 0
getAssociations(Object): 0
getAssociationEnd(Object, Object): 0
getAllAttributes(Object): 0
getAllVisibleElements(Object): 0
getSource(Object): 0
getDestination(Object): 0
getDependencies(Object, Object): 0
getPackageImport(Object, Object): 0
getPackageImports(Object): 0
getRelationships(Object, Object): 0
isValidNamespace(Object, Object): 0
getFirstSharedNamespace(Object, Object): 0
getAllPossibleNamespaces(Object, Object): 0
getChildren(Object): 0
getAllRealizedInterfaces(Object): 0
hasCompositeEnd(Object): 0
equalsAggregationKind(Object, String): 0
removeAnnotatedElement(Object, Object): 0
removeClientDependency(Object, Object): 0
removeConstraint(Object, Object): 0
removeOwnedElement(Object, Object): 0
removeParameter(Object, Object): 0
removeQualifier(Object, Object): 0
removeSourceFlow(Object, Object): 0
removeSupplierDependency(Object, Object): 0
removeTargetFlow(Object, Object): 0
removeTemplateArgument(Object, Object): 0
removeTemplateParameter(Object, Object): 0
addAnnotatedElement(Object, Object): 0
addClient(Object, Object): 0
addClientDependency(Object, Object): 0
addComment(Object, Object): 0
addConnection(Object, Object): 0
addConnection(Object, int, Object): 0
addConstraint(Object, Object): 0
addDeploymentLocation(Object, Object): 0
addFeature(Object, int, Object): 0
addLiteral(Object, int, Object): 0
addFeature(Object, Object): 0
addLink(Object, Object): 0
addMethod(Object, Object): 0
addOwnedElement(Object, Object): 0
addParameter(Object, int, Object): 0
addParameter(Object, Object): 0
addQualifier(Object, int, Object): 0
addRaisedSignal(Object, Object): 0
addSourceFlow(Object, Object): 0
addSupplier(Object, Object): 0
addSupplierDependency(Object, Object): 0
addTargetFlow(Object, Object): 0
addTemplateArgument(Object, int, Object): 0
addTemplateArgument(Object, Object): 0
addTemplateParameter(Object, int, Object): 0
addTemplateParameter(Object, Object): 0
setAbstract(Object, boolean): 0
setActive(Object, boolean): 0
setAggregation(Object, Object): 6
setAnnotatedElements(Object, Collection): 0
setAssociation(Object, Object): 0
setLeaf(Object, boolean): 0
setRaisedSignals(Object, Collection): 0
setBody(Object, Object): 0
setChangeability(Object, Object): 7
setReadOnly(Object, boolean): 0
setChild(Object, Object): 0
setConcurrency(Object, Object): 6
setConnections(Object, Collection): 0
setDefaultElement(Object, Object): 0
setDefaultValue(Object, Object): 0
setDiscriminator(Object, String): 0
setFeature(Object, int, Object): 0
setFeatures(Object, Collection): 0
setContainer(Object, Object): 0
setInitialValue(Object, Object): 0
setKind(Object, Object): 8
setModelElementContainer(Object, Object): 0
setMultiplicity(Object, Object): 0
setName(Object, String): 0
setBody(Object, String): 0
setNamespace(Object, Object): 0
setNavigable(Object, boolean): 0
setOrdering(Object, Object): 6
setOwner(Object, Object): 0
setStatic(Object, boolean): 0
setParameter(Object, Object): 0
setParameters(Object, Collection): 0
setParent(Object, Object): 0
setPowertype(Object, Object): 0
setQualifiers(Object, List): 0
setQuery(Object, boolean): 0
setResident(Object, Object): 0
setResidents(Object, Collection): 0
setRoot(Object, boolean): 0
setSources(Object, Collection): 0
setSpecification(Object, boolean): 0
setSpecification(Object, Object): 0
setSpecification(Object, String): 0
setSpecifications(Object, Collection): 0
addStereotype(Object, Object): 0
addAllStereotypes(Object, Collection): 0
removeStereotype(Object, Object): 0
clearStereotypes(Object): 0
setTaggedValue(Object, String, String): 6
setTargetScope(Object, Object): 6
setType(Object, Object): 0
setVisibility(Object, Object): 0
removeDeploymentLocation(Object, Object): 0
removeConnection(Object, Object): 0
addElementResidence(Object, Object): 0
removeElementResidence(Object, Object): 0
setEnumerationLiterals(Object, List): 0
getAllMetatypeNames(): 0
getAllMetaDatatypeNames(): 0
org.argouml.notation.providers.uml.ObjectNotationUml: 155
ObjectNotationUml: 69
ObjectNotationUml(Object): 0
getParsingHelp(): 0
parse(Object, String): 36
toString(Object, Map): 2
toString(Object): 26
toString(Object, NotationSettings): 6
org.argouml.uml.diagram.static_structure.ui.FigDataType: 499
FigDataType: 396
FigDataType(): 32
constructFigs(): 48
FigDataType(GraphModel, Object): 9
FigDataType(Object, Rectangle, DiagramSettings): 33
FigDataType(GraphModel, Object, String): 6
getKeyword(): 0
makeSelection(): 6
getMinimumSize(): 20
getLineWidth(): 4
translate(int, int): 31
setEnclosingFig(Fig): 125
classNameAndBounds(): 4
setStandardBounds(int, int, int, int): 86
org.argouml.uml.ui.foundation.core.ActionSetAssociationEndOrdering: 128
ActionSetAssociationEndOrdering: 54
ActionSetAssociationEndOrdering(): 12
actionPerformed(ActionEvent): 42
getInstance(): 5
org.argouml.uml.diagram.ui.ActionVisibilityProtected: 120
ActionVisibilityProtected: 75
ActionVisibilityProtected(Object): 14
toggleValueOfTarget(Object): 16
valueOfTarget(Object): 41
org.argouml.uml.ui.behavior.collaborations.TestUMLInteractionCollaborationListModel: 177
TestUMLInteractionCollaborationListModel: 115
TestUMLInteractionCollaborationListModel(String): 0
setUp(): 30
tearDown(): 14
testSetContext(): 30
testRemoveContext(): 38
org.argouml.profile.ZipModelLoader: 108
ZipModelLoader: 68
loadModel(ProfileReference): 61
openZipStreamAt(URL, String): 0
org.argouml.uml.PredicateSearch: 172
PredicateSearch: 103
PredicateSearch(Predicate, Predicate, Predicate, Predicate): 32
matchDiagram(ArgoDiagram): 10
matchDiagram(String): 3
matchPackage(Object): 11
evaluate(Object): 25
org.argouml.ui.explorer.rules.GoEnumerationToLiterals: 118
GoEnumerationToLiterals: 55
GoEnumerationToLiterals(): 0
getChildren(Object): 32
getRuleName(): 4
getDependencies(Object): 16
org.argouml.uml.ui.TestActionCollaborationDiagram: 317
TestActionCollaborationDiagram: 193
TestActionCollaborationDiagram(String): 0
getAction(): 5
getNamespace(): 24
getValidNamespaceClasses(): 8
setUp(): 25
checkNamespace(ArgoDiagram): 20
testCreateDiagram(): 66
testValidNamespaces(): 51
org.argouml.uml.ui.foundation.core.PropPanelPermission: 101
PropPanelPermission: 50
PropPanelPermission(): 47
org.argouml.uml.ui.ActionImportFromSources: 164
ActionImportFromSources: 43
ActionImportFromSources(): 16
actionPerformed(ActionEvent): 21
getInstance(): 5
org.argouml.application.api.InitSubsystem: 25
InitSubsystem: 9
init(): 0
getSettingsTabs(): 3
getProjectSettingsTabs(): 3
getDetailsTabs(): 3
org.argouml.uml.ui.foundation.core.ActionSetGeneralizableElementLeaf: 136
ActionSetGeneralizableElementLeaf: 62
ActionSetGeneralizableElementLeaf(): 12
actionPerformed(ActionEvent): 50
getInstance(): 5
org.argouml.uml.ui.foundation.core.ActionAddLiteral: 183
ActionAddLiteral: 71
ActionAddLiteral(): 16
actionPerformed(ActionEvent): 52
org.argouml.moduleloader.SettingsTabModules: 111
SettingsTabModules: 40
SettingsTabModules(): 0
ModuleTableModel: 8
ModuleTableModel(): 8
getColumnCount(): 0
getColumnName(int): 0
getRowCount(): 0
getValueAt(int, int): 0
setValueAt(Object, int, int): 0
getColumnClass(int): 0
isCellEditable(int, int): 0
handleSettingsTabRefresh(): 13
handleSettingsTabSave(): 8
handleSettingsTabCancel(): 0
getTabKey(): 0
getTabPanel(): 11
handleResetToDefault(): 0
org.argouml.kernel.TestProjectWithProfiles: 966
TestProjectWithProfiles: 687
setUp(): 30
tearDown(): 8
testCreatedProjectContainsProfileConfiguration(): 58
testRemoveProfileWithModelThatRefersToProfile(): 215
checkJavaListTypeExistsAndMatchesReturnParamType(Project, Object): 43
getFileInTestDir(String): 0
testProjectWithUserDefinedProfilePersistency(): 165
testProjectWithRemovedUserDefinedProfilePersistency(): 133
getProjectPersister(File): 18
createUserProfileFile(File, String): 29
org.argouml.uml.ui.foundation.core.UMLStructuralFeatureTypeComboBoxModel: 398
UMLStructuralFeatureTypeComboBoxModel: 275
UMLStructuralFeatureTypeComboBoxModel(): 0
isValidElement(Object): 24
buildModelList(): 87
buildMinimalModelList(): 6
isLazy(): 0
getSelectedModelElement(): 12
addOtherModelEventListeners(Object): 70
removeOtherModelEventListeners(Object): 70
modelChanged(UmlChangeEvent): 17
org.argouml.ui.TabFigTarget: 12
TabFigTarget: 3
org.argouml.uml.ui.foundation.core.UMLDiagramNameDocument: 111
UMLDiagramNameDocument: 35
UMLDiagramNameDocument(): 0
setProperty(String): 16
getProperty(): 16
org.argouml.gefext.ArgoModeCreateFigLine: 61
ArgoModeCreateFigLine: 9
createNewItem(MouseEvent, int, int): 5
instructions(): 4
org.argouml.uml.ui.behavior.state_machines.ActionNewCompositeState: 98
ActionNewCompositeState: 25
ActionNewCompositeState(): 8
actionPerformed(ActionEvent): 14
getSingleton(): 5
org.argouml.uml.diagram.ui.FigMultiLineTextWithBold: 58
FigMultiLineTextWithBold: 17
FigMultiLineTextWithBold(int, int, int, int, boolean): 0
FigMultiLineTextWithBold(Object, Rectangle, DiagramSettings, boolean): 6
getFigFontStyle(): 8
org.argouml.model.ConcurrencyKind: 9
ConcurrencyKind: 0
getConcurrent(): 0
getGuarded(): 0
getSequential(): 0
org.argouml.uml.ui.UMLStimulusActionTextProperty: 95
UMLStimulusActionTextProperty: 65
UMLStimulusActionTextProperty(String): 0
setProperty(UMLUserInterfaceContainer, String): 43
getProperty(UMLUserInterfaceContainer): 24
isAffected(PropertyChangeEvent): 0
targetChanged(): 0
org.argouml.uml.cognitive.critics.TestCrMissingAttrName: 51
TestCrMissingAttrName: 20
TestCrMissingAttrName(String): 0
setUp(): 17
org.argouml.ui.cmd.NavigateTargetBackAction: 105
NavigateTargetBackAction: 31
NavigateTargetBackAction(): 12
actionPerformed(ActionEvent): 8
isEnabled(): 11
org.argouml.util.KeyEventUtils: 37
KeyEventUtils: 5
isActionEvent(KeyEvent): 5
getKeyText(int): 0
getModifiersText(int): 0
formatKeyStroke(KeyStroke): 6
org.argouml.uml.ui.behavior.collaborations.TestUMLClassifierRoleBaseListModel: 99
TestUMLClassifierRoleBaseListModel: 48
TestUMLClassifierRoleBaseListModel(String): 0
buildElement(): 10
buildModel(): 7
fillModel(): 18
removeHalfModel(Object[]): 10
org.argouml.model.mdr.UseCasesFactoryMDRImpl: 380
UseCasesFactoryMDRImpl: 326
UseCasesFactoryMDRImpl(MDRModelImplementation): 8
createExtend(): 18
createExtensionPoint(): 18
createActor(): 18
createInclude(): 18
createUseCase(): 18
buildExtend(Object, Object): 2
buildExtend(Object, Object, Object): 35
buildExtensionPoint(Object): 14
buildInclude(Object, Object): 36
buildActor(Namespace, Object): 16
buildActor(Object, Object): 7
deleteActor(Object): 0
deleteExtend(Object): 12
deleteExtensionPoint(Object): 31
deleteInclude(Object): 0
deleteUseCase(Object): 78
deleteUseCaseInstance(Object): 0
org.argouml.profile.internal.ocl.EvaluateExpression: 1252
EvaluateExpression: 1091
EvaluateExpression(Object, ModelInterpreter): 8
EvaluateExpression(Map<String,Object>, ModelInterpreter): 8
reset(Object, ModelInterpreter): 8
reset(Map<String,Object>, ModelInterpreter): 13
getValue(): 0
caseAIfExpression(AIfExpression): 127
caseALogicalExpressionTail(ALogicalExpressionTail): 56
caseARelationalExpressionTail(ARelationalExpressionTail): 68
caseAAdditiveExpressionTail(AAdditiveExpressionTail): 54
caseAMultiplicativeExpressionTail(AMultiplicativeExpressionTail): 54
caseAUnaryUnaryExpression(AUnaryUnaryExpression): 48
caseAPostfixExpressionTail(APostfixExpressionTail): 40
caseAFeaturePrimaryExpression(AFeaturePrimaryExpression): 81
outAEmptyFeatureCallParameters(AEmptyFeatureCallParameters): 4
caseAFeatureCallParameters(AFeatureCallParameters): 124
evaluate(Map<String,Object>, Object): 57
loadState(Object): 3
saveState(): 0
caseAStandardDeclarator(AStandardDeclarator): 89
outAIterateDeclarator(AIterateDeclarator): 4
caseALetExpression(ALetExpression): 104
outAStringLiteral(AStringLiteral): 12
outARealLiteral(ARealLiteral): 13
outAIntegerLiteral(AIntegerLiteral): 13
outABooleanLiteral(ABooleanLiteral): 13
outAEnumLiteral(AEnumLiteral): 21
caseALiteralCollection(ALiteralCollection): 76
caseAExpressionListOrRange(AExpressionListOrRange): 36
caseAListExpressionListOrRangeTail(AListExpressionListOrRangeTail): 21
caseAFeatureCall(AFeatureCall): 78
caseAActualParameterList(AActualParameterList): 35
asBoolean(Object, Object): 0
asInteger(Object, Object): 0
runFeatureCall(Object, Object, Object, List): 3
errorNotType(Object, String, Object): 4
error(Object): 4
org.argouml.uml.ui.foundation.core.PropPanelEnumerationLiteral: 252
PropPanelEnumerationLiteral: 55
PropPanelEnumerationLiteral(): 52
EnumerationListModel: 56
EnumerationListModel(): 19
targetAdded(TargetEvent): 9
targetRemoved(TargetEvent): 9
targetSet(TargetEvent): 9
setTarget(Object): 16
org.argouml.model.euml.CommonBehaviorFactoryEUMLImpl: 117
CommonBehaviorFactoryEUMLImpl: 67
CommonBehaviorFactoryEUMLImpl(EUMLModelImplementation): 8
buildAction(Object): 0
buildCallAction(Object, String): 0
buildLink(Object, Object): 0
buildReception(Object): 0
buildSignal(Object): 0
buildStimulus(Object): 0
buildUninterpretedAction(Object): 0
createActionSequence(): 0
createArgument(): 0
createAttributeLink(): 0
createCallAction(): 0
createComponentInstance(): 0
createCreateAction(): 10
createDataValue(): 0
createDestroyAction(): 10
createException(): 0
createLink(): 0
createLinkEnd(): 0
createLinkObject(): 0
createNodeInstance(): 0
createObject(): 0
createReception(): 10
createReturnAction(): 0
createSendAction(): 10
createSignal(): 10
createStimulus(): 0
createSubsystemInstance(): 0
createTerminateAction(): 0
createUninterpretedAction(): 0
org.argouml.uml.diagram.ui.AbstractActionCheckBoxMenuItem: 103
AbstractActionCheckBoxMenuItem: 42
AbstractActionCheckBoxMenuItem(String): 12
isEnabled(): 10
valueOfTarget(Object): 0
actionPerformed(ActionEvent): 24
toggleValueOfTarget(Object): 0
org.argouml.uml.diagram.ui.FigDependency: 164
FigDependency: 119
FigDependency(): 14
constructFigs(): 44
createEndArrow(): 1
FigDependency(Object): 7
FigDependency(Object, Layer): 10
FigDependency(Object, DiagramSettings): 16
setFig(Fig): 11
canEdit(Fig): 0
setLineColor(Color): 13
updateNameText(): 5
updateStereotypeText(): 5
org.argouml.uml.diagram.ui.SettingsTabDiagramAppearance: 437
SettingsTabDiagramAppearance: 195
SettingsTabDiagramAppearance(int): 2
initialize(): 37
getJbtnDiagramFont(): 26
actionPerformed(ActionEvent): 22
handleSettingsTabRefresh(): 47
getBoolean(ConfigurationKey): 10
handleSettingsTabSave(): 47
handleSettingsTabCancel(): 2
handleResetToDefault(): 18
getTabKey(): 0
getTabPanel(): 1
createCheckBox(String): 4
createLabel(String): 4
createButton(String): 4
setVisible(boolean): 2
org.argouml.util.ThreadUtils: 9
ThreadUtils: 0
checkIfInterrupted(): 0
org.argouml.cognitive.TestToDoItemList: 101
TestToDoItemList: 79
TestToDoItemList(String): 0
setUp(): 10
testBasics(): 69
org.argouml.uml.ui.behavior.common_behavior.PropPanelArgument: 231
PropPanelArgument: 64
PropPanelArgument(): 62
org.argouml.uml.diagram.DiagramSettings: 75
DiagramSettings: 44
StereotypeStyle(int): 1
getEnum(int): 11
DiagramSettings(): 0
DiagramSettings(DiagramSettings): 18
getNotationSettings(): 5
setNotationSettings(NotationSettings): 10
isShowBoldNames(): 2
setShowBoldNames(boolean): 4
redo(): 1
undo(): 1
isShowBidirectionalArrows(): 2
setShowBidirectionalArrows(boolean): 4
redo(): 1
undo(): 1
getDefaultShadowWidth(): 2
setDefaultShadowWidth(int): 4
redo(): 1
undo(): 0
getDefaultStereotypeView(): 10
getDefaultStereotypeViewInt(): 4
setDefaultStereotypeView(int): 17
setDefaultStereotypeView(StereotypeStyle): 22
redo(): 4
undo(): 3
getFontName(): 2
setFontName(String): 2
getFontSize(): 2
setFontSize(int): 2
recomputeFonts(): 5
getFontPlain(): 1
getFontItalic(): 1
getFontBold(): 1
getFontBoldItalic(): 1
getFont(int): 2
doUndoable(Memento): 4
org.argouml.uml.ui.foundation.core.TestUMLModelElementConstraintListModel: 201
TestUMLModelElementConstraintListModel: 153
TestUMLModelElementConstraintListModel(String): 0
setUp(): 42
tearDown(): 22
testAddMultiple(): 44
testRemoveMultiple(): 42
org.argouml.ui.explorer.rules.GoSummaryToInheritance: 154
GoSummaryToInheritance: 88
getRuleName(): 4
getChildren(Object): 71
getDependencies(Object): 10
org.argouml.uml.DocumentationManager: 245
DocumentationManager: 184
getDocs(Object, String): 2
getDocs(Object, String, String, String, String): 42
setDocs(Object, String): 28
hasDocs(Object): 36
defaultFor(Object, String): 40
getComments(Object): 2
getComments(Object, String, String, String): 26
appendComment(StringBuffer, String, String, int): 18
org.argouml.uml.ui.foundation.core.UMLDiscriminatorNameDocument: 74
UMLDiscriminatorNameDocument: 23
UMLDiscriminatorNameDocument(): 0
setProperty(String): 10
getProperty(): 10
org.argouml.uml.ui.ActionCut: 146
ActionCut: 46
ActionCut(): 12
getInstance(): 5
actionPerformed(ActionEvent): 38
removeFromDiagramAllowed(): 0
caretUpdate(CaretEvent): 0
isSystemClipBoardEmpty(): 0
org.argouml.model.DummyModelCommand: 12
DummyModelCommand: 3
undo(): 0
execute(): 0
isUndoable(): 0
isRedoable(): 0
org.argouml.model.euml.XmiWriterEUMLImpl: 145
XmiWriterEUMLImpl: 71
XmiWriterEUMLImpl(EUMLModelImplementation, Object, OutputStream, String): 20
write(): 33
setXmiExtensionWriter(XmiExtensionWriter): 9
org.argouml.profile.internal.ProfileManagerImpl: 640
ProfileManagerImpl: 388
ProfileManagerImpl(): 63
loadDefaultProfilesfromConfiguration(): 14
updateDefaultProfilesConfiguration(): 21
loadDirectoriesFromConfiguration(): 5
updateSearchDirectoriesConfiguration(): 5
getRegisteredProfiles(): 3
registerProfile(Profile): 36
removeProfile(Profile): 24
getProfileForClass(String): 17
addToDefaultProfiles(Profile): 10
getDefaultProfiles(): 3
removeFromDefaultProfiles(Profile): 11
addSearchPathDirectory(String): 19
getSearchPathDirectories(): 0
removeSearchPathDirectory(String): 19
refreshRegisteredProfiles(): 30
findUserDefinedProfile(File): 24
getUMLProfile(): 5
lookForRegisteredProfile(String): 17
applyConfiguration(ProfileConfiguration): 54
org.argouml.notation.providers.uml.ExtensionPointNotationUml: 174
ExtensionPointNotationUml: 91
ExtensionPointNotationUml(Object): 0
parse(Object, String): 2
parseExtensionPointFig(Object, String): 22
getParsingHelp(): 0
toString(Object, Map): 2
toString(Object): 16
toString(Object, NotationSettings): 6
parseExtensionPoint(String): 48
org.argouml.model.TestModelEventPump: 532
TestModelEventPump: 470
TestListener: 0
propertyChange(PropertyChangeEvent): 0
TestModelEventPump(String): 4
setUp(): 56
tearDown(): 14
testPropertySetClass(): 29
testRemovedClass(): 29
testRoleAddedSetClass(): 37
testRoleRemovedSetClass(): 45
testFireNonregisteredListener(): 36
testPropertySet(): 29
testRemoved(): 29
testRoleAddedSet(): 37
testRoleRemovedSet(): 45
testRemoveLegalClassListener(): 50
testRemoveLegalListener(): 50
org.argouml.uml.reveng.FileImportUtils: 80
FileImportUtils: 18
getList(File, boolean, SuffixFilter[], ProgressMonitor): 12
matchesSuffix(Object, SuffixFilter[]): 6
org.argouml.notation.providers.uml.ModelElementNameNotationUml: 246
ModelElementNameNotationUml: 106
ModelElementNameNotationUml(Object): 0
parse(Object, String): 20
getParsingHelp(): 0
toString(Object, Map): 10
toString(Object, boolean, boolean, boolean, boolean): 18
generateStereotypes(Object, Map): 4
generatePath(Object, Map): 34
generateVisibility(Object, Map): 4
generateVisibility(Object): 4
toString(Object, NotationSettings): 18
org.argouml.model.mdr.XmiReferenceException: 13
XmiReferenceException: 0
XmiReferenceException(String): 0
XmiReferenceException(String, Throwable): 0
getReference(): 0
XmiReferenceException(Throwable): 0
org.argouml.model.ExtensionMechanismsFactory: 15
ExtensionMechanismsFactory: 3
createTaggedValue(): 0
buildStereotype(Object, Object, Object): 0
buildStereotype(Object, String, Object, Collection): 0
buildStereotype(String, Object): 0
buildTaggedValue(String, String): 1
buildTaggedValue(Object, String[]): 0
copyTaggedValues(Object, Object): 0
copyStereotype(Object, Object): 0
buildTagDefinition(String, Object, Object): 0
buildTagDefinition(String, Object, Object, String): 0
createTagDefinition(): 0
createStereotype(): 0
copyTagDefinition(Object, Object): 0
org.argouml.notation.providers.NodeInstanceNotation: 52
NodeInstanceNotation: 11
NodeInstanceNotation(Object): 8
org.argouml.uml.cognitive.critics.TestCrTooManyTransitions: 67
TestCrTooManyTransitions: 36
TestCrTooManyTransitions(String): 0
setUp(): 17
createNewModelElement(): 16
org.argouml.uml.diagram.static_structure.ui.StylePanelFigPackage: 130
StylePanelFigPackage: 51
StylePanelFigPackage(): 6
refresh(): 26
itemStateChanged(ItemEvent): 18
org.argouml.uml.cognitive.critics.TestCrAssocNameConflict: 413
TestCrAssocNameConflict: 367
TestCrAssocNameConflict(String): 0
setUp(): 63
testPredicate2(): 43
testGeneralizations(): 78
testAssociations(): 180
org.argouml.application.ArgoVersion: 31
ArgoVersion: 4
init(): 4
ArgoVersion(): 0
